Date,City,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,WindSpeed,Rainfall,Pressure,Visibility,UVIndex,AQI,AQI_Category,year,month,day,weekday
2023-01-06,Ahmedabad,126.3036021664522,303.9318953104141,58.2521500205593,37.85713777708873,0.9477411411985656,93.53917272816676,33.55649641334419,76.9705648446772,8.298486829952727,18.47250600969032,972.0182112049232,3.730090882103429,11.81692133556622,138.72,Unhealthy,2023,1,6,Friday
2023-01-06,Lucknow,132.561907279518,313.9317285793402,78.23875010506627,55.95010381491281,1.522914705609139,38.75675205907215,37.08585604518086,56.99755237826224,4.963708916448472,21.54270669254515,1044.164734695215,6.277993582591307,7.556795978902757,158.64,Unhealthy,2023,1,6,Friday
2023-01-06,Hyderabad,136.8744479608185,61.66848118650061,55.31138394767572,45.74659633925393,1.840126561010583,103.061066987446,24.25942350920294,25.97974608217513,3.418094613643261,9.836989243289162,1034.216326327704,11.82057084279346,8.118469063799992,92.99,Moderate,2023,1,6,Friday
2023-01-06,Mumbai,112.1048514585654,73.4603666606178,78.43321119354967,25.39236411103034,4.190204141724132,102.2143820771104,28.99533924962483,36.49906952726669,9.75669086949238,2.551078452567662,980.5044483430148,11.01585658389799,3.112905119488312,78.61,Moderate,2023,1,6,Friday
2023-01-06,Kolkata,220.3181337550728,317.5888086374364,11.20409662979801,23.49940473124748,3.227625043699141,35.49814761052539,26.18111694845652,91.40095704520924,4.065962310651186,32.04170786551899,1015.410130104333,11.10727021804891,10.34189037896868,181.31,Unhealthy,2023,1,6,Friday
2023-01-06,Pune,114.9117144931876,170.8086875665894,11.6242359054738,47.90426850672812,2.215563454208636,99.23812292963652,35.82895958634656,53.37584829759993,4.869886350006295,14.95423014266976,1002.38181968742,11.72414446219824,1.736665520886103,101.21,Unhealthy,2023,1,6,Friday
2023-01-06,Delhi,51.05675365472516,359.8643891962989,66.45240748461418,44.78789970044751,0.2774201921360807,75.38750673895467,27.81712615661724,36.12717509013059,1.954169893685344,34.77647643854554,981.8766426381876,10.68758413744548,7.098215746895493,122.93,Unhealthy,2023,1,6,Friday
2023-01-06,Chennai,102.194855220594,300.8002055943427,41.06604286050181,20.53641730945945,3.784084407696639,10.39633523319295,35.32751008061522,38.72802403836745,3.1013521051539,44.06342216370116,1027.067590977269,2.795291490023676,7.937431890046989,123.3,Unhealthy,2023,1,6,Friday
2023-01-06,Jaipur,54.92658349815233,60.24267968094411,56.90508719083893,8.29520718171738,4.113435780189857,104.5888839913161,27.23385126158404,78.00726860134452,3.557025784601362,25.10757956449947,1018.02328865788,9.19654717644459,2.048245079563958,58.01,Moderate,2023,1,6,Friday
2023-01-07,Bengaluru,232.8998047596008,216.6293754131199,19.23582127899747,15.70004761952151,4.459961863493929,85.15043986523736,25.94293359503079,50.95420122460418,4.945702776432524,36.15041878080992,1031.190027271051,4.382677214705795,8.942239129309232,156.05,Unhealthy,2023,1,7,Saturday
2023-01-07,Chennai,163.2338596381075,294.9906664125527,38.58926739931458,50.08821727328741,3.072536231852478,85.73182718826394,30.85353059862685,47.30896533481178,4.460006057180952,40.95747005359016,979.9924980231268,12.35121185027267,3.842066889235027,155.9,Unhealthy,2023,1,7,Saturday
2023-01-07,Hyderabad,70.69378632920993,324.4682409021231,32.7134022493112,45.25369418053153,4.511271975296546,21.66063687889856,33.39133335615516,59.18227238301062,8.448484585436113,14.38326561270126,951.4879058629872,3.723441196892407,4.480176036052281,114.89,Unhealthy,2023,1,7,Saturday
2023-01-07,Lucknow,145.0711168866781,368.1135703426788,94.17159899588826,5.555156768036581,0.4120023605545183,54.11274701282748,25.8544574545411,41.89638716140259,8.639627920639272,7.624139581824762,1040.77427260399,1.705381835468034,8.975638898191107,167.71,Unhealthy,2023,1,7,Saturday
2023-01-07,Kolkata,238.565442249794,68.25676955767788,87.11313391276403,15.06844937528066,4.962417827297397,22.1941326897743,41.54842350901218,72.62644623967279,6.808684808813052,26.16131265216735,1037.44849034446,13.00233796087252,10.56217580210436,133.7,Unhealthy,2023,1,7,Saturday
2023-01-07,Delhi,233.5291477150769,344.5844989194507,42.16578100148586,7.397530508947231,1.662886752373268,53.80042501097791,32.55868257444359,94.67509374238122,3.881191224315866,38.12739068927169,1009.317691656222,10.68382518180248,2.662401975828883,195.91,Unhealthy,2023,1,7,Saturday
2023-01-07,Ahmedabad,50.46647799607625,375.2306317833197,76.93494125943899,34.46270390442808,1.319730715922711,117.7722750907852,23.24814399714109,88.58535081063744,6.431296126915802,38.07243191046915,981.649927213894,5.431574526611334,8.493904512014414,137.49,Unhealthy,2023,1,7,Saturday
2023-01-07,Pune,161.3533666939663,212.5022439102072,47.58734931315727,15.7975854844932,4.491248231779861,10.36673473984976,17.8299159484758,29.65451685235881,8.203760730666293,36.31212335546331,1011.773572867663,1.794724703830356,4.298469901315208,131.91,Unhealthy,2023,1,7,Saturday
2023-01-07,Jaipur,173.2300453667602,164.1578234054088,67.44131635972369,31.80025928118121,0.5826786778065542,112.9142274672179,10.47573375158224,49.27711667700817,3.915652283231501,30.38738951157098,1045.008474802228,5.1801190414372,2.968626350139792,131.93,Unhealthy,2023,1,7,Saturday
2023-01-07,Mumbai,115.9213140561096,120.9149207775733,98.97892004579715,39.81086588621208,1.415087299599627,103.633018451551,20.57998125135477,25.13188305997932,4.890353763746387,32.39864473741837,964.2683962289028,12.37585949803156,3.843828500154746,97.84,Moderate,2023,1,7,Saturday
2023-01-08,Delhi,82.98829749919739,170.2096049169137,56.18153387791019,41.66435025902394,0.7083607282727065,24.39844457304888,20.30337940698585,71.30950356663706,8.541809140071859,27.66286723983567,1035.44524875245,6.387729357860655,4.484666868302178,87.49,Moderate,2023,1,8,Sunday
2023-01-08,Pune,118.0806698183931,352.8688080966992,54.52549256867834,20.33010606822749,3.762566040238541,74.84801796962763,15.89733629361187,88.89311879139808,0.87303786095675,44.59692403859145,963.8949953324794,11.3847462618994,11.59533089649842,151.69,Unhealthy,2023,1,8,Sunday
2023-01-08,Jaipur,214.1181333423739,134.5292788660138,55.82004922546343,28.43463465172492,0.7325285045960239,100.7630301816364,22.33593590635777,37.78430505422557,6.107877737273907,16.23239511167548,1026.815727384385,12.72533489084505,4.5746154620814,135.9,Unhealthy,2023,1,8,Sunday
2023-01-08,Chennai,235.4160884153163,145.1224875110089,93.93749634466177,11.62057666978899,2.012024798963695,112.7205115020932,21.92485750971048,34.18247805705329,6.685384446407699,43.14356145685112,1039.749803632496,2.695141435505107,2.409909575076338,163.31,Unhealthy,2023,1,8,Sunday
2023-01-08,Lucknow,212.236174678861,309.9055455893761,63.55747761146019,5.939510234057397,0.2640847845104671,94.01135640781833,30.14270351243452,71.8871980122531,8.452958347733347,38.25373775359886,956.8611913107987,6.078048999204174,5.458724448002197,173.2,Unhealthy,2023,1,8,Sunday
2023-01-08,Ahmedabad,177.2663539986576,368.3770282039968,83.18338811613329,30.29698625236546,3.843772714467232,18.03300313007009,31.05987962721548,90.63734871916868,8.305362451809732,33.00876296089415,995.8530135755304,9.381558494573952,6.406146265334474,183.75,Unhealthy,2023,1,8,Sunday
2023-01-08,Kolkata,56.77388306466595,375.482293522059,47.74398148388829,14.54848806634934,3.338465751240514,47.25532429248957,20.20450414897835,49.72297878141622,4.227729683484885,38.65007388982419,959.3672936642256,2.0675945319967,10.83570408148321,118.33,Unhealthy,2023,1,8,Sunday
2023-01-08,Bengaluru,80.11664060216486,273.0040143056982,17.55807351005167,25.03444078465177,3.937947040807203,47.09389413890018,31.41087603380802,59.902267760028,1.76400509588153,42.26076828092779,1013.945457996104,7.398465111532679,2.727670169579429,98.73,Moderate,2023,1,8,Sunday
2023-01-08,Hyderabad,243.0253349984777,380.5425567809888,70.21121077246973,42.86584206957492,3.926141816525247,114.4706735944521,15.61039250103316,40.0495112511429,7.445820129663932,6.993249127207879,996.9944341958304,12.47609357974151,1.516068605026071,219.73,Very Unhealthy,2023,1,8,Sunday
2023-01-08,Mumbai,235.0389614898797,225.15766057741,13.85077432026962,54.5389705568607,3.545153304445011,108.7376708717551,23.64112425244123,86.5527953125253,1.96542379006185,39.45295020263567,1035.410158770216,11.24343977811602,9.773496765627405,168.39,Unhealthy,2023,1,8,Sunday
2023-01-09,Chennai,141.4868507875899,273.5568515971234,56.2602902234088,38.7820292408402,2.94544005109608,102.3065334608551,17.13430012792465,55.70836497649908,9.479767095470212,32.15340611807315,980.1071963158556,6.796899677133593,11.96409747205886,146.97,Unhealthy,2023,1,9,Monday
2023-01-09,Bengaluru,243.2591648267628,214.1322878052055,57.64773659420818,55.40007644423208,2.384951266184071,84.35198177321188,38.5079456640717,92.18740125359346,2.621802026754291,47.26579515806129,1024.284861863343,3.531792625779924,5.715119007166242,174.13,Unhealthy,2023,1,9,Monday
2023-01-09,Pune,168.6443442031438,324.3897690083595,70.8052653945146,33.91542821062774,1.566859177562504,99.22031844038725,10.96538689225404,76.40728078927772,5.108507787367835,24.66568695000904,1040.458640714944,5.079954884457432,11.64029891288792,161.72,Unhealthy,2023,1,9,Monday
2023-01-09,Jaipur,142.5485160810578,393.3145597582983,88.53208206426083,14.00746814423233,1.824319401430948,54.2009370833844,13.40380523675083,46.70981078193204,7.589019236631901,24.29064836543287,973.3327870783876,14.2499449527064,2.896981079141567,185.2,Unhealthy,2023,1,9,Monday
2023-01-09,Kolkata,61.09753003756792,290.8014642996221,12.06397666115312,15.00133548881737,1.351162102370353,31.36102162314557,12.57657647015324,74.42512513501293,2.085582907227738,28.37314273728764,1016.339850846024,7.477965651557811,7.280130691826463,93.78,Moderate,2023,1,9,Monday
2023-01-09,Delhi,67.6380024251218,340.1894220756616,40.48037613228939,35.38035414117402,2.977047046922398,67.36863653370655,10.08601806637826,94.1841793497974,9.100744968785294,10.38179305981622,979.2489412792424,8.280142143014768,10.92102509926738,133.0,Unhealthy,2023,1,9,Monday
2023-01-09,Ahmedabad,87.1305491487289,132.1373638623819,51.07805515706838,49.87553932447121,1.910638121842197,76.30637989193933,23.90576894375764,26.53045246835913,3.81513027493018,32.91481531900718,967.6302347828204,2.528164381979459,3.283861570095933,73.54,Moderate,2023,1,9,Monday
2023-01-09,Lucknow,174.5236737186287,369.5293264925624,78.31557118509724,13.80356326312579,4.592644696607552,50.98486926809785,32.93538689634275,70.32944500604599,4.8102964985112,8.939224513982168,1010.014031357928,3.380609402282793,10.99202188257135,190.62,Unhealthy,2023,1,9,Monday
2023-01-09,Mumbai,117.4358701638179,281.3366550618636,12.06033061387383,41.43807553928574,1.564878772531767,97.88147711001398,16.95023380133471,53.42540411180838,2.247318085252269,25.95852040074139,1008.376179811841,11.04978348717703,2.702931899204188,132.36,Unhealthy,2023,1,9,Monday
2023-01-09,Hyderabad,49.93751437804688,88.90587278636511,74.72885452027163,23.12265907835648,3.525875351936603,83.39392555962957,22.66972000397396,82.39754888933763,6.432285676387986,2.733179969409733,965.6303312186984,7.127896862211335,3.194198450805248,63.62,Moderate,2023,1,9,Monday
2023-01-10,Mumbai,116.722632682824,285.8171403887691,25.82081602201018,20.99750848351288,0.9436084257276438,45.88389365897672,40.27878444846367,40.72007271195334,2.182564701039194,6.939644903250874,1021.742783042847,9.577272636633111,9.328223333507015,128.44,Unhealthy,2023,1,10,Tuesday
2023-01-10,Chennai,71.66813956110167,97.3271076607465,53.72679360204919,49.18056343203924,0.8083811715488121,43.71734870493342,22.20713413401441,74.37333786141946,5.981227514551809,21.08521478318344,958.4939289599332,13.68339474636844,7.986105476893903,59.36,Moderate,2023,1,10,Tuesday
2023-01-10,Ahmedabad,241.3196044759073,334.4564378715955,12.84693058890542,47.84947252873755,0.3525754526914157,117.4420772658802,41.6429031460578,27.96555805978547,5.629513942300656,26.59260967198554,1020.154167217148,3.322148552220495,3.486401949209318,190.92,Unhealthy,2023,1,10,Tuesday
2023-01-10,Kolkata,84.54350587344283,99.20301106388604,44.87273753732936,23.79080114203758,2.645412193953973,61.72248432159693,22.29214805617713,59.42991163715807,6.573133073642018,18.91149015522311,977.481826480202,3.753150687584726,6.031866708858203,72.3,Moderate,2023,1,10,Tuesday
2023-01-10,Delhi,86.65925411389827,247.5256650236736,82.62718157234612,26.69035296740261,3.709150572053874,27.71759158721364,29.22235417067488,85.61051208122853,9.84345528743378,3.968289518900786,992.8347274700948,3.863600033649988,5.957001395706083,115.56,Unhealthy,2023,1,10,Tuesday
2023-01-10,Jaipur,247.2163662183776,372.7484481331628,18.16672834559802,33.49574425654677,3.402989946039179,64.82639596973894,12.23859467889423,93.21124693813736,0.8714164698816816,17.58505249195525,969.288017113788,2.900408324249761,9.895092826449396,202.66,Very Unhealthy,2023,1,10,Tuesday
2023-01-10,Lucknow,182.8319084953602,247.2048926010545,34.65208679941593,43.32652298988671,3.417053654945661,59.20565553996516,26.172475186439,49.11260877839086,0.997334613767796,27.44066357741252,968.4139267528168,13.34944122424734,9.86391839322461,161.18,Unhealthy,2023,1,10,Tuesday
2023-01-10,Hyderabad,150.4447126910009,176.3649903174424,69.48859466937762,20.65051127401992,1.945940951665268,65.48040995088843,17.91961426217872,59.23377088159589,0.8296912086733462,20.27517410927907,1019.206421973179,12.28627618595388,10.36585203821377,129.26,Unhealthy,2023,1,10,Tuesday
2023-01-10,Pune,38.44223364628375,54.81147972578008,15.89081646176088,49.74796670677632,3.989268654727123,52.32911120546458,23.67038435434839,29.06571202656322,4.692647805758145,11.42460191143254,958.199410248177,14.56105644929612,8.951857944293598,26.52,Good,2023,1,10,Tuesday
